Ìאדאחטם,Êאעודמנטÿ,Áנוםה,Ìמהוכü,Öגוע,RAM,ROM,Öוםא,Ñסûכךא םא טחמבנאזוםטו,Ñסûכךא,Ðויעטםד,Êמכ-גמ מעחûגמג,Êמה ןנמהףךעא
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,blue,0,64,69990,//img.mvideo.ru/pdb/small_pic/480/30052873b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-64gb-blue-mge13ru-a-30052873,0.0,0,30052873
לגטהומ,סלאנעפמםû,huawei,p40 pro,silver frost,8,256,69990,//img.mvideo.ru/pdb/small_pic/480/30048587b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-pro-silver-frost-els-nx9-30048587,4.8,78,30048587
לגטהומ,סלאנעפמםû,samsung,galaxy s20,red,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30048209b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-red-sm-g980f-ds-30048209,4.6,14,30048209
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,white,0,64,69990,//img.mvideo.ru/pdb/small_pic/480/30052871b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-64gb-white-mgdy3ru-a-30052871,0.0,0,30052871
לגטהומ,סלאנעפמםû,samsung,galaxy s10+,מםטךס,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30042522b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-oniks-30042522,4.8,114,30042522
לגטהומ,סלאנעפמםû,samsung,galaxy s10+,ןונכאלףענ,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30042524b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-perlamutr-30042524,4.8,83,30042524
לגטהומ,סלאנעפמםû,huawei,p40 pro,sea blue,8,256,69990,//img.mvideo.ru/pdb/small_pic/480/30049844b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-pro-deep-sea-blue-els-nx9-30049844,4.0,4,30049844
לגטהומ,סלאנעפמםû,apple,iphone 11,black,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052948b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-black-mhdp3ru-a-30052948,0.0,0,30052948
לגטהומ,סלאנעפמםû,huawei,p40,pro black,8,256,69990,//img.mvideo.ru/pdb/small_pic/480/30048588b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-pro-black-els-nx9-30048588,4.5,36,30048588
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,green,0,64,69990,//img.mvideo.ru/pdb/small_pic/480/30052874b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-64gb-green-mge23ru-a-30052874,0.0,0,30052874
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,red,0,64,69990,//img.mvideo.ru/pdb/small_pic/480/30052872b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-64gb-productred-mge03ru-a-30052872,0.0,0,30052872
לגטהומ,סלאנעפמםû,samsung,galaxy s10+,אךגאלאנטם,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30042523b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-akvamarin-30042523,4.7,27,30042523
לגטהומ,סלאנעפמםû,apple,iphone 11,purple,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052952b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-purple-mhdu3ru-a-30052952,0.0,0,30052952
לגטהומ,סלאנעפמםû,apple,iphone 11,white,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052949b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-white-mhdq3ru-a-30052949,0.0,0,30052949
לגטהומ,סלאנעפמםû,apple,iphone 11,red,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30045431b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-productred-mwm92ru-a-30045431,5.0,2,30045431
לגטהומ,סלאנעפמםû,samsung,galaxy s10+,black ceramic,8,128,62990,//img.mvideo.ru/pdb/small_pic/480/30050510b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-128gb-black-ceramic-sm-g975f-ds-30050510,5.0,5,30050510
לגטהומ,סלאנעפמםû,apple,iphone 11,green,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052953b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-green-mhdv3ru-a-30052953,0.0,0,30052953
לגטהומ,סלאנעפמםû,apple,iphone 11,red,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052950b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-productred-mhdr3ru-a-30052950,0.0,0,30052950
לגטהומ,סלאנעפמםû,apple,iphone 11,yellow,0,256,69990,//img.mvideo.ru/pdb/small_pic/480/30052951b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-256gb-yellow-mhdt3ru-a-30052951,0.0,0,30052951
לגטהומ,סלאנעפמםû,apple,iphone xs max space,grey גמססע.,0,512,70990,//img.mvideo.ru/pdb/small_pic/480/30053275b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-xs-max-512gb-space-grey-ft562ru-a-vosst-30053275,5.0,2,30053275
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,black,0,128,74990,//img.mvideo.ru/pdb/small_pic/480/30052875b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-128gb-black-mge33ru-a-30052875,4.0,1,30052875
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,blue,0,128,74990,//img.mvideo.ru/pdb/small_pic/480/30052878b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-128gb-blue-mge63ru-a-30052878,5.0,2,30052878
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,white,0,128,74990,//img.mvideo.ru/pdb/small_pic/480/30052876b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-128gb-white-mge43ru-a-30052876,0.0,0,30052876
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,green,0,128,74990,//img.mvideo.ru/pdb/small_pic/480/30052879b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-128gb-green-mge73ru-a-30052879,0.0,0,30052879
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,red,0,128,74990,//img.mvideo.ru/pdb/small_pic/480/30052877b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-128gb-productred-mge53ru-a-30052877,0.0,0,30052877
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,midnight green,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30045438b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-64gb-midnight-green-mwc62ru-a-30045438,4.6,21,30045438
לגטהומ,סלאנעפמםû,samsung,galaxy s20+,black,8,128,73490,//img.mvideo.ru/pdb/small_pic/480/30048210b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-black-sm-g985f-ds-30048210,4.2,22,30048210
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,space grey,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30045435b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-64gb-space-grey-mwc22ru-a-30045435,4.6,19,30045435
לגטהומ,סלאנעפמםû,apple,iphone 12,black,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30052885b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-64gb-black-mgj53ru-a-30052885,4.0,1,30052885
לגטהומ,סלאנעפמםû,apple,iphone 12,blue,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30052888b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-64gb-blue-mgj83ru-a-30052888,3.2,5,30052888
לגטהומ,סלאנעפמםû,apple,iphone 12,white,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30052886b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-64gb-white-mgj63ru-a-30052886,3.7,6,30052886
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,silver,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30045436b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-64gb-silver-mwc32ru-a-30045436,4.6,10,30045436
לגטהומ,סלאנעפמםû,samsung,galaxy s20+,red,8,128,73490,//img.mvideo.ru/pdb/small_pic/480/30048212b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-red-sm-g985f-ds-30048212,4.7,7,30048212
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,gold,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30045437b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-64gb-gold-mwc52ru-a-30045437,4.4,16,30045437
לגטהומ,סלאנעפמםû,samsung,galaxy s20+,gray,8,128,73490,//img.mvideo.ru/pdb/small_pic/480/30048211b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-gray-sm-g985f-ds-30048211,4.4,17,30048211
לגטהומ,סלאנעפמםû,apple,iphone 12,red,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30052887b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-64gb-productred-mgj73ru-a-30052887,0.0,0,30052887
לגטהומ,סלאנעפמםû,apple,iphone 12,green,0,64,79990,//img.mvideo.ru/pdb/small_pic/480/30052889b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-64gb-green-mgj93ru-a-30052889,0.0,0,30052889
לגטהומ,סלאנעפמםû,samsung,galaxy note 20,bronze,8,256,72990,//img.mvideo.ru/pdb/small_pic/480/30051369b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-256gb-bronze-sm-n980f-ds-30051369,5.0,17,30051369
לגטהומ,סלאנעפמםû,samsung,galaxy note 20,gray,8,256,72990,//img.mvideo.ru/pdb/small_pic/480/30051367b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-256gb-gray-sm-n980f-ds-30051367,5.0,4,30051367
לגטהומ,סלאנעפמםû,samsung,galaxy note 20,green,8,256,72990,//img.mvideo.ru/pdb/small_pic/480/30051368b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-256gb-green-sm-n980f-ds-30051368,5.0,4,30051368
לגטהומ,סלאנעפמםû,apple,iphone 12,black,0,128,84990,//img.mvideo.ru/pdb/small_pic/480/30052890b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-128gb-black-mgja3ru-a-30052890,5.0,7,30052890
לגטהומ,סלאנעפמםû,apple,iphone 12,blue,0,128,84990,//img.mvideo.ru/pdb/small_pic/480/30052893b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-128gb-blue-mgje3ru-a-30052893,4.8,6,30052893
לגטהומ,סלאנעפמםû,apple,iphone 12,white,0,128,84990,//img.mvideo.ru/pdb/small_pic/480/30052891b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-128gb-white-mgjc3ru-a-30052891,0.0,0,30052891
לגטהומ,סלאנעפמםû,apple,iphone 12,green,0,128,84990,//img.mvideo.ru/pdb/small_pic/480/30052894b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-128gb-green-mgjf3ru-a-30052894,4.7,3,30052894
לגטהומ,סלאנעפמםû,apple,iphone 12,red,0,128,84990,//img.mvideo.ru/pdb/small_pic/480/30052892b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-128gb-productred-mgjd3ru-a-30052892,0.0,0,30052892
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,black,0,256,84990,//img.mvideo.ru/pdb/small_pic/480/30052880b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-256gb-black-mge93ru-a-30052880,0.0,0,30052880
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,blue,0,256,84990,//img.mvideo.ru/pdb/small_pic/480/30052883b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-256gb-blue-mged3ru-a-30052883,0.0,0,30052883
לגטהומ,סלאנעפמםû,samsung,galaxy s20+ purple,bts edition,8,128,78490,//img.mvideo.ru/pdb/small_pic/480/30050512b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-purple-bts-edition-sm-g985f-ds-30050512,5.0,3,30050512
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,green,0,256,84990,//img.mvideo.ru/pdb/small_pic/480/30052884b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-256gb-green-mgee3ru-a-30052884,0.0,0,30052884
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,white,0,256,84990,//img.mvideo.ru/pdb/small_pic/480/30052881b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-256gb-white-mgea3ru-a-30052881,0.0,0,30052881
לגטהומ,סלאנעפמםû,apple,iphone 12 mini,red,0,256,84990,//img.mvideo.ru/pdb/small_pic/480/30052882b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-mini-256gb-productred-mgec3ru-a-30052882,0.0,0,30052882
לגטהומ,סלאנעפמםû,huawei,mate 40 pro,mystic silver,8,256,85990,//img.mvideo.ru/pdb/small_pic/480/30053823b.jpg,https://www.mvideo.ru/products/smartfon-huawei-mate-40-pro-mystic-silver-noh-nx9-30053823,0.0,0,30053823
לגטהומ,סלאנעפמםû,apple,iphone 12,black,0,256,94990,//img.mvideo.ru/pdb/small_pic/480/30052895b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-256gb-black-mgjg3ru-a-30052895,0.0,0,30052895
לגטהומ,סלאנעפמםû,apple,iphone 12,blue,0,256,94990,//img.mvideo.ru/pdb/small_pic/480/30052898b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-256gb-blue-mgjk3ru-a-30052898,5.0,1,30052898
לגטהומ,סלאנעפמםû,apple,iphone 12,white,0,256,94990,//img.mvideo.ru/pdb/small_pic/480/30052896b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-256gb-white-mgjh3ru-a-30052896,0.0,0,30052896
לגטהומ,סלאנעפמםû,apple,iphone 12,red,0,256,94990,//img.mvideo.ru/pdb/small_pic/480/30052897b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-256gb-productred-mgjj3ru-a-30052897,0.0,0,30052897
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,midnight green,0,256,96990,//img.mvideo.ru/pdb/small_pic/480/30045442b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-256gb-midnight-green-mwcc2ru-a-30045442,5.0,17,30045442
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,space grey,0,256,96990,//img.mvideo.ru/pdb/small_pic/480/30045439b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-256gb-space-grey-mwc72ru-a-30045439,4.6,16,30045439
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,silver,0,256,96990,//img.mvideo.ru/pdb/small_pic/480/30045440b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-256gb-silver-mwc82ru-a-30045440,5.0,3,30045440
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,gold,0,256,96990,//img.mvideo.ru/pdb/small_pic/480/30045441b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-256gb-gold-mwc92ru-a-30045441,5.0,9,30045441
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,pacific blue,0,128,99990,//img.mvideo.ru/pdb/small_pic/480/30052903b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-128gb-pacific-blue-mgmn3ru-a-30052903,0.0,0,30052903
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,graphite,0,128,99990,//img.mvideo.ru/pdb/small_pic/480/30052900b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-128gb-graphite-mgmk3ru-a-30052900,0.0,0,30052900
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,gold,0,128,99990,//img.mvideo.ru/pdb/small_pic/480/30052902b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-128gb-gold-mgmm3ru-a-30052902,0.0,0,30052902
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,bronze,8,256,93990,//img.mvideo.ru/pdb/small_pic/480/30051371b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-256gb-bronze-sm-n985f-ds-30051371,4.8,22,30051371
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,silver,0,128,99990,//img.mvideo.ru/pdb/small_pic/480/30052901b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-128gb-silver-mgml3ru-a-30052901,0.0,0,30052901
לגטהומ,סלאנעפמםû,samsung,galaxy s20,ultra black,12,128,93990,//img.mvideo.ru/pdb/small_pic/480/30048213b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-ultra-black-sm-g988b-ds-30048213,3.9,27,30048213
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,black,8,256,93990,//img.mvideo.ru/pdb/small_pic/480/30051370b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-256gb-black-sm-n985f-ds-30051370,4.9,14,30051370
לגטהומ,סלאנעפמםû,huawei,p40 pro+,black ceramic,8,512,99990,//img.mvideo.ru/pdb/small_pic/480/30050948b.jpg,https://www.mvideo.ru/products/smartfon-huawei-p40-pro-black-ceramic-els-n39-30050948,4.8,52,30050948
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,white,8,256,93990,//img.mvideo.ru/pdb/small_pic/480/30051372b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-256gb-white-sm-n985f-ds-30051372,5.0,5,30051372
לגטהומ,סלאנעפמםû,samsung,galaxy s20,ultra gray,12,128,93990,//img.mvideo.ru/pdb/small_pic/480/30048214b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-ultra-gray-sm-g988b-ds-30048214,3.9,15,30048214
לגטהומ,סלאנעפמםû,samsung,galaxy z,flip black,8,256,99990,//img.mvideo.ru/pdb/small_pic/480/30048216b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-z-flip-black-sm-f700f-ds-30048216,4.3,4,30048216
לגטהומ,סלאנעפמםû,samsung,galaxy z,flip purple,8,256,99990,//img.mvideo.ru/pdb/small_pic/480/30048217b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-z-flip-purple-sm-f700f-ds-30048217,3.8,5,30048217
לגטהומ,סלאנעפמםû,apple,iphone 11 pro max,gold,0,256,106990,//img.mvideo.ru/pdb/small_pic/480/30045453b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-max-256gb-gold-mwhl2ru-a-30045453,4.9,21,30045453
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,midnight green,0,512,106990,//img.mvideo.ru/pdb/small_pic/480/30045446b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-512gb-midnight-green-mwcg2ru-a-30045446,5.0,3,30045446
לגטהומ,סלאנעפמםû,apple,iphone 11 pro,gold,0,512,106990,//img.mvideo.ru/pdb/small_pic/480/30045445b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-11-pro-512gb-gold-mwcf2ru-a-30045445,5.0,1,30045445
לגטהומ,סלאנעפמםû,apple,iphone 12 pro max,graphite,0,128,109990,//img.mvideo.ru/pdb/small_pic/480/30052912b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-max-128gb-graphite-mgd73ru-a-30052912,5.0,1,30052912
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,pacific blue,0,256,109990,//img.mvideo.ru/pdb/small_pic/480/30052907b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-256gb-pacific-blue-mgmt3ru-a-30052907,5.0,2,30052907
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,silver,0,256,109990,//img.mvideo.ru/pdb/small_pic/480/30052905b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-256gb-silver-mgmq3ru-a-30052905,0.0,0,30052905
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,gold,0,256,109990,//img.mvideo.ru/pdb/small_pic/480/30052906b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-256gb-gold-mgmr3ru-a-30052906,5.0,1,30052906
לגטהומ,סלאנעפמםû,apple,iphone 12 pro max,pacific blue,0,256,119990,//img.mvideo.ru/pdb/small_pic/480/30052919b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-max-256gb-pacific-blue-mgdf3ru-a-30052919,0.0,0,30052919
לגטהומ,סלאנעפמםû,apple,iphone 12 pro max,gold,0,256,119990,//img.mvideo.ru/pdb/small_pic/480/30052918b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-max-256gb-gold-mgde3ru-a-30052918,5.0,2,30052918
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,black,12,512,114990,//img.mvideo.ru/pdb/small_pic/480/30051555b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-512gb-black-sm-n986b-ds-30051555,5.0,1,30051555
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,bronze,12,512,114990,//img.mvideo.ru/pdb/small_pic/480/30051556b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-512gb-bronze-sm-n986b-ds-30051556,5.0,1,30051556
לגטהומ,סלאנעפמםû,samsung,galaxy note 20 ultra,white,12,512,114990,//img.mvideo.ru/pdb/small_pic/480/30051557b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-note-20-ultra-512gb-white-sm-n986b-ds-30051557,0.0,0,30051557
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,pacific blue,0,512,129990,//img.mvideo.ru/pdb/small_pic/480/30052911b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-512gb-pacific-blue-mgmx3ru-a-30052911,0.0,0,30052911
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,gold,0,512,129990,//img.mvideo.ru/pdb/small_pic/480/30052910b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-512gb-gold-mgmw3ru-a-30052910,0.0,0,30052910
לגטהומ,סלאנעפמםû,apple,iphone 12 pro,graphite,0,512,129990,//img.mvideo.ru/pdb/small_pic/480/30052908b.jpg,https://www.mvideo.ru/products/smartfon-apple-iphone-12-pro-512gb-graphite-mgmu3ru-a-30052908,0.0,0,30052908
לגטהומ,סלאנעפמםû,samsung,galaxy,fold silver,12,512,139990,//img.mvideo.ru/pdb/small_pic/480/30043756b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-fold-silver-sm-f900f-30043756,4.3,8,30043756
לגטהומ,סלאנעפמםû,samsung,galaxy,fold black,12,512,139990,//img.mvideo.ru/pdb/small_pic/480/30043757b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-fold-black-sm-f900f-30043757,3.7,12,30043757
לגטהומ,סלאנעפמםû,samsung,galaxy z fold 2,black,12,256,179990,//img.mvideo.ru/pdb/small_pic/480/30052644b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-z-fold-2-256gb-black-sm-f916b-30052644,4.3,7,30052644
לגטהומ,סלאנעפמםû,samsung,galaxy z fold 2,bronze,12,256,179990,//img.mvideo.ru/pdb/small_pic/480/30052645b.jpg,https://www.mvideo.ru/products/smartfon-samsung-galaxy-z-fold-2-256gb-bronze-sm-f916b-30052645,5.0,1,30052645
